/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_148.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_148.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_148.jpg,0,0,0,3.379797E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_230.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_230.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_230.jpg,0,0,0,3.316685E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_311.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_311.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_311.jpg,0,0,0,3.105832E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_378.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_378.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_378.jpg,0,0,0,3.122294E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_461.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_461.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_461.jpg,0,0,0,3.270094E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_528.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_528.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_528.jpg,0,0,0,3.390034E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_610.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_610.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_610.jpg,0,0,0,3.117907E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_678.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_678.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_678.jpg,0,0,0,3.127043E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_762.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_762.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_762.jpg,0,0,0,3.103797E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_844.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_844.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_844.jpg,0,0,0,3.110299E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_53_925.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_53_925.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_53_925.jpg,0,0,0,3.111833E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_54_005.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_54_005.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_54_005.jpg,0,0,0,3.118256E-05
/home/hunglam/00_recovery_out/IMG/center_2021_07_20_10_19_54_085.jpg,/home/hunglam/00_recovery_out/IMG/left_2021_07_20_10_19_54_085.jpg,/home/hunglam/00_recovery_out/IMG/right_2021_07_20_10_19_54_085.jpg,0,0,0,3.113896E-05
