/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/center_2021_07_17_19_10_19_166.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/left_2021_07_17_19_10_19_166.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/right_2021_07_17_19_10_19_166.jpg,0,0,0,1.273711
/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/center_2021_07_17_19_10_19_241.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/left_2021_07_17_19_10_19_241.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/right_2021_07_17_19_10_19_241.jpg,0,0,0,1.26249
/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/center_2021_07_17_19_10_19_317.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/left_2021_07_17_19_10_19_317.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/right_2021_07_17_19_10_19_317.jpg,0,0,0,1.251359
/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/center_2021_07_17_19_10_19_391.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/left_2021_07_17_19_10_19_391.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/right_2021_07_17_19_10_19_391.jpg,0,0,0,1.24307
/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/center_2021_07_17_19_10_19_466.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/left_2021_07_17_19_10_19_466.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/right_2021_07_17_19_10_19_466.jpg,0,0,0,1.232094
/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/center_2021_07_17_19_10_19_539.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/left_2021_07_17_19_10_19_539.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/right_2021_07_17_19_10_19_539.jpg,0,0,0,1.221207
/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/center_2021_07_17_19_10_19_610.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/left_2021_07_17_19_10_19_610.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/right_2021_07_17_19_10_19_610.jpg,0,0,0,1.2131
/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/center_2021_07_17_19_10_19_682.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/left_2021_07_17_19_10_19_682.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/right_2021_07_17_19_10_19_682.jpg,0,0,0,1.202366
/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/center_2021_07_17_19_10_19_754.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/left_2021_07_17_19_10_19_754.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/right_2021_07_17_19_10_19_754.jpg,0,0,0,1.191718
/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/center_2021_07_17_19_10_19_826.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/left_2021_07_17_19_10_19_826.jpg,/home/hunglam/learning/CarND/CarND-Behavioral-Cloning-P3/train_data/recovery_data_corner/IMG/right_2021_07_17_19_10_19_826.jpg,0,0,0,1.183788
